favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
3810,TweetDeck,Hillary’s speaking in Florida on her plan to expand opportunities for national service. Watch here: https://t.co/DBL4KkG5am,,False,Fri Sep 30 16:11:10 +0000 2016,1203,781889132113068032
1916,TweetDeck,It's one thing to sell steaks using a name as a marketing ploy. Trump's company intentionally put people at risk. https://t.co/5F4siYeO8p,HillaryClinton,False,Wed Jun 01 16:41:11 +0000 2016,1290,738047753423556608
863,Twitter Web Client,Hillary's new favorite singer. http://t.co/GIjA6nUO7h,,False,Sun Jun 07 00:04:15 +0000 2015,247,607337234300313601
7954,TweetDeck,"Sarah McBride, the first trans person to speak at a party convention: ""Despite our progress, so much work remains."" https://t.co/Kkt982nCSM",,False,Sun Jul 31 16:02:15 +0000 2016,2165,759781226731438080
2916,TweetDeck,"""Every single one of us has something to contribute to this great country.” —Hillary https://t.co/hCBaY6ZHYo",HillaryClinton,False,Mon Nov 07 21:28:44 +0000 2016,1207,795739790528417792
1564,TweetDeck,Americans with disabilities deserve the chance to work alongside those without disabilities—to do the same jobs for the same pay &amp; benefits.,HillaryClinton,False,Wed Sep 21 19:05:39 +0000 2016,708,778671551298297856
794,Twitter Web Client,Hillary Clinton sat down with the mothers of Eric Garner and Dontre Hamilton—here’s what they talked about: https://t.co/z3zPRwwoAN,,False,Sat Nov 07 14:38:44 +0000 2015,438,663002651295109120
2450,TweetDeck,Hardworking Americans deserve a raise. It’s time to increase the minimum wage: https://t.co/unSRWuUp23 https://t.co/V4fMT8rtl6,,False,Mon Apr 04 18:01:51 +0000 2016,1015,717049558191247360
13408,TweetDeck,"Donald Trump's answer for his five years of pushing the racist birther conspiracy theory?

""I say nothing."" #debatenight",,False,Tue Sep 27 02:04:16 +0000 2016,6072,780588840201388032
842,Twitter Web Client,"Commercial break: While Republicans work for those at the top, Hillary is going to bat for middle-class Americans.
https://t.co/TrYTnwSmWu",,False,Thu Oct 29 01:42:20 +0000 2015,442,659545772803801088
3960,TweetDeck,"""We must unite around the candidate who can defeat a dangerous demagogue."" —@MikeBloomberg on the stakes in this race",,False,Thu Jul 28 01:36:26 +0000 2016,1466,758476174800453633
1179,Twitter Web Client,".@BarbaraBoxer on Hillary’s greatest accomplishments, from Iranian sanctions to women’s rights around the world. http://t.co/zfRzOtnsCC",,False,Sat Sep 19 02:16:27 +0000 2015,678,645058842708066304
2307,Twitter Web Client,Happy Father's Day. http://t.co/Ju1DddRjKO,,False,Sun Jun 21 14:05:53 +0000 2015,789,612622468285616128
3465,TweetDeck,"""The place of your birth should never be a barrier."" A letter to young undocumented people on DACA's anniversary: https://t.co/4dDrLvefeM",,False,Tue Aug 16 00:13:04 +0000 2016,1238,765340564569161728
1318,Twitter Web Client,"""There may be some new voices in the Republican presidential choir, but they're all singing the same old song. A song called 'Yesterday.'""",,False,Sat Jun 13 16:06:04 +0000 2015,881,609753610696695808
7394,TweetDeck,"Our fallen heroes deserve our profound gratitude for giving their lives to protect our freedom, today and every day. #MemorialDay -H",,False,Mon May 30 13:20:31 +0000 2016,2989,737272479052365824
2257,Twitter Web Client,"In 1963, Vivian Malone Jones defied Gov. Wallace's segregation orders and became @UofAlabama's first black graduate. https://t.co/klmLkkK4oi",,False,Sun Feb 14 18:25:24 +0000 2016,881,698936090162569220
4915,TweetDeck,"“Democrats, we are the party of working people.” —Hillary",,False,Fri Jul 29 03:00:50 +0000 2016,1599,758859802181181441
2373,TweetDeck,"Stonewall: the birthplace of a movement, and soon a national monument for equality. https://t.co/Yb1u1tUcR4 #ThanksObama",,False,Wed May 04 20:00:15 +0000 2016,1170,727950990863958021
20256,TweetDeck,The attack on the Orange County HQ @NCGOP office is horrific and unacceptable. Very grateful that everyone is safe.,,False,Sun Oct 16 21:13:48 +0000 2016,7240,787763497308418052
3575,TweetDeck,"""We shouldn’t let our kids think that politics is about pitching a new hotel, or a new golf course, or a TV contract."" —@POTUS",HillaryClinton,False,Fri Oct 28 22:34:45 +0000 2016,1386,792132522910056448
602,Twitter Web Client,What would a State of the Union be like under a Republican president? Here’s a disturbing preview. https://t.co/Teulkzxqxk,,False,Wed Jan 13 20:31:35 +0000 2016,298,687371435531173890
5101,TweetDeck,Very concerned about the outage in Puerto Rico and the millions of families who don't have power. Hoping it's resto… https://t.co/Y2oG1CS2AN,,False,Thu Sep 22 20:42:37 +0000 2016,2073,779058340315951104
2714,TweetDeck,"Get your own #WomanCard*: https://t.co/3DgpQSy3qb

*does not include a 21% discount on your purchases. https://t.co/2xiRyOws5F",,False,Fri Apr 29 21:58:31 +0000 2016,1173,726168813872517120
1657,TweetDeck,"4 days to the New Hampshire primary—what’s a little snow?

Commit to vote for Hillary: https://t.co/i03ZRjJKP6 https://t.co/aTPJBLW9lv",,False,Fri Feb 05 22:13:34 +0000 2016,524,695732022535462912
3885,TweetDeck,“Hillary opened my eyes to a whole new world of public service.” —@BillClinton https://t.co/wa9TvdvKIy,,False,Wed Jul 27 02:33:59 +0000 2016,1221,758128271607332864
344,TweetDeck,⬇️ This could be you! Sign up to win a free trip to hang out with Hillary: http://t.co/jniOp5gwb0 http://t.co/yTLQy919CB,,False,Thu Jun 04 12:58:57 +0000 2015,127,606445033475022848
2703,TweetDeck,"Lying about veterans, his business, and his own words—and that wasn't even the worst thing Trump said this week. https://t.co/YOylTGp1tb",,False,Sat Jun 04 20:04:01 +0000 2016,1430,739185962643771392
476,TweetDeck,"Hillary’s working to earn every vote, but needs your support. Donate by tonight's deadline: http://t.co/XlRpuEsjSi http://t.co/yGBds5whPW",,False,Wed Sep 30 21:29:39 +0000 2015,281,649335322736787456
3532,Twitter Web Client,"""I don’t want Americans to feel left out and left behind. I want the American Dream to be alive and well."" —Hillary
https://t.co/Jds9AWz2Xw",,False,Thu May 12 21:05:50 +0000 2016,1584,730866597066211328
3694,Twitter Web Client,"This might sound strange coming from a presidential candidate, but what we really need is more love and kindness.
https://t.co/5JT6avz0Cv",,False,Mon Apr 25 18:59:52 +0000 2016,1609,724674303661232129
636,TweetDeck,".@GovHowardDean for Hillary: ""I want her compassion and leadership in the Oval Office.” http://t.co/1hx6ubF7q0",,False,Tue Sep 01 18:26:22 +0000 2015,391,638779950598868992
3269,TweetDeck,Can you say you stepped up when it counted most? Chip in before tonight's #debate to show you're on Hillary's team: https://t.co/3yjNk7jCv4,,False,Thu Oct 20 00:41:32 +0000 2016,976,788902939683348480
3003,TweetDeck,"""We're never asked about [abortion]—this goes to who we are as women: our rights, autonomy, our ability to make our own decisions."" —Hillary",,False,Fri Apr 15 02:53:47 +0000 2016,1460,720807300533993472
9062,TweetDeck,Nobody in America should have to forgo a higher education because they can't afford it. https://t.co/DhSlyM6ILQ,,False,Tue Sep 20 00:09:41 +0000 2016,3162,778023288761180160
392,Twitter Web Client,Share Hillary's Mother's Day video with a mom you love: https://t.co/VINeiM9RC7,,False,Sun May 10 21:50:56 +0000 2015,280,597519214459678721
8069,TweetDeck,"""Donald, I did enjoy listening to your speech…I’m sure I’ll enjoy listening to Mike Pence deny you ever gave it."" —Hillary #AlSmithDinner",HillaryClinton,False,Fri Oct 21 01:27:13 +0000 2016,3116,789276825683890177
525,Twitter Web Client,Like they say in Arkansas. http://t.co/9eCXqkzW0F http://t.co/tQr898n0sU,,False,Sat Jun 06 21:12:34 +0000 2015,351,607294031320776704
573,Twitter Web Client,What's better than a pantsuit tee? A pantsuit tee signed by Hillary. Your chance to win → http://t.co/GfXrTvf0ot http://t.co/y1I8iLp1e3,,False,Sat Jun 20 14:19:56 +0000 2015,258,612263619766681601
7999,TweetDeck,"""I would like to extend my warmest congratulations to António Guterres on his appointment as the next Secretary-Gen… https://t.co/jU6vgnl4Mj",,False,Thu Oct 13 21:17:19 +0000 2016,2015,786677220056104960
5414,Twitter Web Client,"""I told my oncologist that I have to be there in November to cast my ballot.""
https://t.co/v85WBJ8KWS",,False,Mon Apr 11 00:00:37 +0000 2016,1974,719314174178766849
1547,TweetDeck,"Congrats on a magnificent career, Abby. Look forward to cheering on @ussoccer_wnt with you this summer! #ThanksAbby https://t.co/loMpr7ycrB",,False,Thu Dec 17 17:48:59 +0000 2015,554,677546044218036224
885,Twitter Web Client,#TBT to when Hillary declared she’s not *just* a progressive at last month’s Democratic Debate. https://t.co/I1waajSkUk,,False,Fri Nov 13 03:34:42 +0000 2015,409,665009868026310657
1086,Twitter Web Client,"For every daughter who dreams that someday, she’ll be president—join #WomenforHillary: http://t.co/RQ8cDCw0GU
https://t.co/2sy5o8PYDc",,False,Fri Sep 25 12:03:17 +0000 2015,600,647380851349524480
3326,Twitter Web Client,Anyone who believes Americans aren't working hard enough hasn't met enough American workers. http://t.co/wyS1p8zcDo,,False,Thu Jul 09 03:38:25 +0000 2015,2733,618987543674142720
5650,Twitter Web Client,"""I am not a single-issue candidate and I do not believe we live in a single-issue country."" #DemDebate
https://t.co/5smKhYambm",,False,Fri Feb 12 04:24:01 +0000 2016,2838,697999576528064512
9835,TweetDeck,"Today's the day when we show how much stronger we are together. Once you’ve voted, sign up for a volunteer shift: https://t.co/KUIKH9W2ct",,False,Tue Nov 08 20:01:45 +0000 2016,2939,796080287985926144
1451,TweetDeck,.@JohnKasich is right on one thing: The budget was balanced under President Bill Clinton. #GOPdebate,,False,Wed Nov 11 02:16:27 +0000 2015,641,664265399270301696
1661,TweetDeck,"In 2015, @Simone_Biles leapt into record books as the world's most decorated woman gymnast. https://t.co/n2sb0AK1lG https://t.co/L4oBBOYMgF",,False,Sun Feb 21 13:58:19 +0000 2016,542,701405593026875393
2149,TweetDeck,Text LAWS to 47246 to learn about the dangerous loopholes in our gun laws and get the information you need to help reduce gun violence.,,False,Wed Jul 27 23:59:50 +0000 2016,896,758451863477944322
2112,TweetDeck,"""If I were in charge, they would know...waterboarding is how we'd baptize terrorists."" —Sarah Palin, Trump supporter https://t.co/IZamSzbE7q",,False,Thu Jul 21 15:28:35 +0000 2016,1243,756148877888217088
634,Twitter Web Client,"Add your name if you agree with Hillary: We should make voting easier, not harder → http://t.co/unc0PWLnBS http://t.co/vqUMQrD4uE",,False,Thu Aug 06 19:08:15 +0000 2015,408,629368406920331264
5052,Twitter Web Client,Making college more affordable is an investment in our kids and economic growth. Cuts to Pell Grants hold our kids back.,,False,Wed Mar 18 00:05:45 +0000 2015,3026,577984196460855297
9471,TweetDeck,"Maya Angelou said: ""When people show you who they are, believe them."" Trump can try to walk back his words, but we heard him loud and clear.",,False,Wed Mar 30 22:18:02 +0000 2016,4380,715302089094782977
1228,Twitter Web Client,"Hillary on the terror attacks in Paris at the #DemDebate:
https://t.co/ov0lBwpS4W",,False,Sun Nov 15 02:48:39 +0000 2015,605,665723054337605633
6669,TweetDeck,"“On November 8, you will decide whether we have a president who believes in science and will fight climate change—or not.” —@FLOTUS",,False,Fri Sep 16 19:24:58 +0000 2016,2524,776864472841453568
2446,Twitter Web Client,"""I want to get comprehensive immigration reform. And I want to start trying to get it as soon as I'm elected, if I'm so fortunate."" —Hillary",,False,Tue Mar 22 01:48:59 +0000 2016,840,712093688009256960
684,TweetDeck,Watch live: Hillary speaks on tonight's primary results in Philadelphia. https://t.co/wuZB03P2y9,,False,Wed Apr 27 01:13:11 +0000 2016,277,725130641801633792
1283,TweetDeck,We can't wait any longer to keep our communities safe. We need to act on gun violence prevention. https://t.co/37QVIbRnpd #GOPdebate,,False,Thu Oct 29 01:51:10 +0000 2015,665,659547993033584640
417,TweetDeck,"""For 35 years, Republicans have argued that if we give more wealth to those at the top...it will trickle down to everyone else.""",,False,Mon Jul 13 14:08:49 +0000 2015,296,620595741753372672
2089,Twitter Web Client,"Future engineer Aurora says, ""For all the girls out there—you can do anything you put your mind to."" 

Hillary: ""Music to my ears!""",,False,Tue Apr 21 18:33:55 +0000 2015,949,590584261150957569
1015,TweetDeck,Statement of Hillary Clinton on the shooting of Laquan McDonald: https://t.co/xcvQMUrbFP,,False,Wed Nov 25 19:52:41 +0000 2015,678,669604640837771265
2609,Twitter Web Client,RT if you're on Team #Hillary2016 http://t.co/jqcvmGt4sc,,False,Sat Jun 13 16:59:28 +0000 2015,4249,609767051645816832
356,TweetDeck,"""Today I am proposing an agenda to raise incomes for hard-working Americans. An agenda for strong growth, fair growth, &amp; long-term growth.""",,False,Mon Jul 13 14:17:56 +0000 2015,194,620598034934595584
4893,TweetDeck,“This woman had never been satisfied with the status quo. She always wants to move the ball forward.” —@BillClinton on Hillary,,False,Wed Jul 27 02:37:20 +0000 2016,1466,758129111525097472
2253,Twitter Web Client,"Saying hello to the overflow room in Atlanta.
https://t.co/RFElTABimp",,False,Sun Feb 28 20:22:18 +0000 2016,909,704038940139913216
3803,Twitter Web Client,"We need more love and kindness in America. Our best years can be ahead of us if we stand with each other.
https://t.co/hFMNKuQv1B",,False,Sun Feb 28 14:39:50 +0000 2016,1804,703952755547766785
1343,TweetDeck,Let's act on coal miner safety so people like Don Blankenship are held accountable for blatantly disregarding it. https://t.co/eyXdXpvTuH,,False,Tue May 03 15:32:30 +0000 2016,760,727521221936582656
937,TweetDeck,Cada persona en este país merece ser tratada con respeto. #DemTownHall,,False,Tue Jan 26 03:52:55 +0000 2016,490,691831155751002114
8960,TweetDeck,"We counted: Over the last three presidential debates, Donald Trump told 137 lies. 

Hillary still won all three. https://t.co/FbhB0zUVpR",,False,Thu Oct 20 19:44:28 +0000 2016,3402,789190569712943108
2269,TweetDeck,Time is running out to tell Hillary you're with her before Super Tuesday! Commit now: https://t.co/GlRSYxcpjO https://t.co/28khHoohFH,,False,Mon Feb 29 18:33:34 +0000 2016,795,704373965683294208
6260,TweetDeck,"When Hillary learned that the families of the fallen were only promised $12,000 in benefits, she took action. https://t.co/z9YFcTwYEv",,False,Tue Oct 18 00:11:02 +0000 2016,2569,788170489948667908
832,TweetDeck,"Proud mom alert: Love what you wrote about #WorldElephantDay, @ChelseaClinton. http://t.co/tXM30ICvC8 -H",,False,Thu Aug 13 02:48:57 +0000 2015,257,631658670288302080
3801,TweetDeck,Follow @TheBriefing2016 during tonight's debate so you can help hold Trump accountable to the facts. RT to spread the word. #DebateNight,,False,Thu Oct 20 00:13:29 +0000 2016,2529,788895879784697857
